station,cc_month,rmse_month,mae_month,bias_month,cc_daily,rmse_daily,mae_daily,bias_daily
52876.pkl,0.9918689785365092,0.1258771301998061,0.08065924245115176,inf,0.5548490476569892,2.7356264580335856,0.872404574005476,inf
52884.pkl,0.8913151702070332,0.3657499000204803,0.21046521137190505,inf,0.40694983459853523,2.579884361316324,0.8522435174746336,inf
52895.pkl,0.9889064102187636,0.10263507139711271,0.05359364669115701,inf,0.6227709265302447,2.057635834615783,0.5447866000966339,inf
52908.pkl,0.9525792122745533,0.3823992307297107,0.21048506069094308,inf,0.5540499638728353,2.454493809625802,0.8355483974875181,inf
52943.pkl,0.9066081768943117,0.5369097523718439,0.2996750547085723,inf,0.5496311622897174,2.831093433746181,1.0544983089064264,inf
52955.pkl,0.9441137787830052,0.46251643788190583,0.25043749694909484,inf,0.5586390811393698,3.3105190746659123,1.2097471412465775,inf
52974.pkl,0.9981628744474609,0.06959747617210717,0.03913126370310824,inf,0.550250221186708,3.1404688549267123,0.9974263166371397,inf
52983.pkl,0.9688030698910204,0.25976197874278606,0.1545285538761296,inf,0.6033235671696069,2.894273729619939,0.9465388951521984,inf
52984.pkl,0.9950476871124658,0.15132338090051994,0.09021828019305606,inf,0.5193778689576493,4.227903062970197,1.2902882911902076,inf
52986.pkl,0.9915503318852483,0.17465520198056628,0.10433688692384628,inf,0.6521810895327057,3.328756776667387,1.1382251570301176,inf
52996.pkl,0.9849030814371611,0.23325117505928009,0.1562488481859188,-8.171198369504193,0.6514077355922516,3.3015319655237474,1.0762731518763087,inf
53336.pkl,0.9068929542117877,0.3810661677251747,0.16291188933860531,inf,0.6745499419507557,2.493231875702758,0.5887357062328876,inf
53446.pkl,0.998862280301695,0.047660406656700106,0.0196244769320409,inf,0.6361595798478659,3.061532653287841,0.6785118376550169,inf
53502.pkl,0.9795511182382792,0.07925415183217863,0.04539009704734693,inf,0.6592486134303854,1.32687513202237,0.2543073453608247,inf
53513.pkl,0.9837666549278862,0.11181438067545135,0.05637054554858652,inf,0.707127943128444,1.676430781236631,0.3276952810436463,inf
53519.pkl,0.9668555233522328,0.18701736986086268,0.10495863907298182,inf,0.6444147996437519,2.274010819091914,0.48189724593332256,inf
53529.pkl,0.9964682428010782,0.07861665750352544,0.04324233690509945,inf,0.7406029654747734,2.3746791325239793,0.5519246255435658,inf
53543.pkl,0.9981875559299463,0.07758775100903374,0.039745663040893026,inf,0.6756542373291087,3.3640781894517144,0.7984184248671283,inf
53547.pkl,0.8140018932890972,0.7826171650693946,0.41667805108695316,inf,0.47272311430547304,4.275895991895167,1.1582248711340206,inf
53602.pkl,0.9963309815179777,0.06428776458683075,0.03049013999370604,inf,0.6482587094129456,2.2926695993432147,0.45938788659793817,inf
53612.pkl,0.8995422195186117,0.3059496035974648,0.19155511570590417,inf,0.5639773056947907,2.3040577620888842,0.5893541633113222,inf
53614.pkl,0.9934954195693277,0.09495153653809452,0.05559618686184153,inf,0.5577780879803874,3.0073442395410375,0.4731744242229022,inf
53615.pkl,0.9943215990001898,0.08590411507223239,0.051189102374357254,inf,0.6776792221580501,2.2421431692251383,0.432948945079723,inf
53646.pkl,0.9820881632949572,0.3963498497088685,0.23264566787041105,inf,0.6613555650414453,4.257327210995004,1.1216266709615075,inf
53651.pkl,0.9029783747524882,0.7283960164296648,0.4059397759103642,inf,0.5209521023122685,4.810080941107921,1.4377033338701886,inf
53704.pkl,0.9096691018046775,0.27442740212670974,0.13229100390619727,inf,0.5764858364329203,2.183899414635502,0.5361185376067,inf
53705.pkl,0.9778762507646741,0.14867804391112496,0.085335817159641,inf,0.7128920336251533,1.9260378770128572,0.4745369624738283,inf
53723.pkl,0.9864939208610657,0.17259008646518434,0.09933922820147711,inf,0.7588256398270736,2.4278467309020586,0.6430181993879852,inf
53725.pkl,0.9972990045856458,0.08515085174519368,0.046935751312019054,inf,0.8164104971825785,2.497060046177274,0.6507843453052021,inf
53735.pkl,0.908422316402271,0.5733152262983936,0.34189940425558435,inf,0.5442108838448564,4.186568019234211,1.2606023514253504,inf
53738.pkl,0.9709014265789749,0.36472676934431836,0.21184785382451088,inf,0.6788603086318137,3.672707294269876,1.1113351586406828,inf
53740.pkl,0.9978031041291121,0.08999584770423229,0.05573743130919404,inf,0.6566005088753495,3.812916617148662,0.8867772588178451,inf
53754.pkl,0.9759380927362443,0.3612405991980073,0.1917861577704867,inf,0.5942059537191444,4.446267197941484,1.207933644709293,inf
53806.pkl,0.9594667444851728,0.34159364763839023,0.18437196246685553,inf,0.7542199534119273,2.8484556512887247,0.8157964245450154,inf
53810.pkl,0.946263341440191,0.28497281427946003,0.14748767616056432,inf,0.7280965990897301,2.1663505185389043,0.6199387985182799,inf
53817.pkl,0.9615693710620089,0.38708595851123323,0.2390445432158774,inf,0.6873415664575223,3.3629019058752245,1.0864100499275247,inf
53821.pkl,0.98991899796094,0.2063382779635228,0.13210518300757454,inf,0.7027073925860775,3.5751679132578382,0.9883652762119505,inf
53845.pkl,0.9984574656074757,0.11102272655831738,0.06928785796854893,inf,0.7088535660779226,4.285377145704662,1.1221552835051547,inf
53854.pkl,0.9628819999099755,0.549453225320558,0.31191001958810954,inf,0.6427390880146617,4.563176800131763,1.3936704783378966,inf
53903.pkl,0.9785983264625898,0.2621047673062694,0.1585828363603506,inf,0.7067661464656859,2.9140587467948036,0.8590272185537123,inf
53910.pkl,0.9220467981696115,0.8137951411853004,0.5481866520430939,-17.78239233548099,0.6418241426763797,3.9446981120691063,1.429209212433564,inf
53915.pkl,0.9968721038871374,0.12259794639442648,0.02694812838001347,inf,0.7081197477406759,3.893727238192695,1.0079239813174423,inf
53923.pkl,0.9967668845480724,0.1344092958757667,0.08711832137378497,inf,0.7453228247213471,3.8495731535231252,1.1163633435335802,inf
53929.pkl,0.9984635426273107,0.09814022026777527,0.06085498852859646,3.4157739157361102,0.7411157553840013,4.10960799674839,1.1475760992108228,inf
53942.pkl,0.9987650814284588,0.09136334164511242,0.061154963653982174,inf,0.7726573668227203,4.12018866636965,1.1062071186986633,inf
53948.pkl,0.9216418933342205,0.6898808335297044,0.45013226621757346,inf,0.6238715241905561,4.24032301999496,1.446696730552424,inf
53955.pkl,0.8941230396394373,0.7739390924216092,0.4940095357015628,inf,0.5949287228087798,4.960383497863476,1.6158988402061856,inf
56004.pkl,0.9502243318532707,0.41090314550460305,0.23381572740330836,inf,0.5133154548853087,2.599289631266995,0.9196875503301659,inf
56018.pkl,0.9632385888755759,0.5854295735668951,0.32602658026503145,inf,0.5303393558466615,3.303403429018232,1.4249991947173457,inf
56021.pkl,0.9451302535674044,0.5001830988070955,0.296301233656236,inf,0.4815960867137312,2.7612543920040933,1.1292124335641809,inf
56029.pkl,0.9823249408108488,0.2656277235741214,0.17145978855019944,inf,0.5274398343784128,2.897380270790181,1.2526075052343373,inf
56033.pkl,0.8878378617709423,1.037299624371712,0.5618586031372135,inf,0.49960283098992514,3.0033395059689854,1.2433306490578193,inf
56034.pkl,0.9231664567932683,0.6666276182569184,0.3390975025160231,inf,0.5797943467213023,3.0223803200726587,1.3000740860041875,inf
56043.pkl,0.9321866250962461,0.5874316066823011,0.3371686558568551,inf,0.516331792606688,3.3331043299228464,1.4162312771782897,inf
56046.pkl,0.9913789788325045,0.2057972938154648,0.1286878570857338,inf,0.6082247427811699,3.040988535650399,1.3065807698502174,inf
56065.pkl,0.9645771232577901,0.49856773760730677,0.3018681847970927,inf,0.5873903741126586,3.6508845895698365,1.498550491222419,inf
56067.pkl,0.9831892447541407,0.35764798325679714,0.22007293844493675,2.881819269242959,0.6388754883477162,3.422410599957939,1.54531164438718,inf
56074.pkl,0.9982862929274253,0.1051603619453562,0.06811899153432227,inf,0.6252845239027862,3.728262410607846,1.356534063456273,inf
56080.pkl,0.9884385123042987,0.26852020234698887,0.17324289048211056,inf,0.597403559128164,3.514498356158685,1.329750362377194,inf
56093.pkl,0.9907390622279458,0.21117861696920145,0.13638440211086292,inf,0.5771032986636198,3.9105384251637156,1.3873860525044293,inf
56096.pkl,0.97717841365157,0.2621074779070061,0.17891937794769375,inf,0.512701994917391,3.6542566711067566,1.3592043807376388,inf
56125.pkl,0.9830706148049696,0.3254217055782506,0.18478940601082852,inf,0.5981547971230425,3.1145829927220934,1.3283556128201,inf
56151.pkl,0.9775314269663675,0.3794197583036104,0.2176695018014622,inf,0.5606462085541033,3.490981104779135,1.535007247543888,inf
57003.pkl,0.9018247067680594,0.8172072280226965,0.47290309520174406,inf,0.5913869105052934,5.118734077575576,1.520631341600902,inf
57014.pkl,0.9476824276239284,0.4831247716725586,0.20513737615921415,inf,0.6590995581928203,4.111985897815844,1.259204380737639,inf
57025.pkl,0.8895465078135023,0.8131792783713622,0.33640839910305986,inf,0.6504452471520656,4.559539877835048,1.3404155258495731,inf
57028.pkl,0.8294018978815997,1.2003576749795966,0.7992210971522461,inf,0.6045508806203053,5.302185439045011,2.112333709131905,inf
57030.pkl,0.9083905230716808,0.7548748992329661,0.4376492840369369,inf,0.6010560176727867,4.594355433806804,1.544863907231438,inf
57034.pkl,0.9939090865007748,0.2262288694823293,0.1507457149711943,inf,0.7615942024335473,4.160615538847996,1.2307585762602673,inf
57037.pkl,0.9816943761164119,0.32119977477801365,0.16065740671500336,inf,0.6844308838465746,4.10292889426011,1.2124754388790466,inf
57046.pkl,0.9939673516462617,0.22090571240770385,0.1554038250821278,inf,0.7059838586289845,4.934569109686954,1.439578031889193,inf
57048.pkl,0.9076140361677023,0.6933109871807994,0.32280342693250824,inf,0.6354486840131662,4.434595600298465,1.2695313254952487,inf
57049.pkl,0.9058280719636069,0.748438568492928,0.47456610571555286,inf,0.610277584535639,4.687627290367917,1.5076739690721648,inf
57106.pkl,0.9846615917444551,0.49828723021617677,0.30411685252521475,inf,0.7068067678242161,4.874837883169029,1.617751650829441,inf
57124.pkl,0.9144343620046149,0.9012327193216005,0.5723711344382023,inf,0.6061250895870955,5.87788124829663,2.0543630214205186,inf
57127.pkl,0.9940525623770133,0.24882578690373006,0.15880497938886345,inf,0.7525542816383102,5.168441016541841,1.704451602512482,inf
57131.pkl,0.8832699562204349,0.7328238475512919,0.23545320570543035,inf,0.6976326072851217,3.987661488253876,1.147379949452401,inf
57134.pkl,0.9929007887526575,0.3633895972920179,0.2254412185341322,inf,0.747371704105854,5.763091696120249,1.8133193751006602,inf
57140.pkl,0.9264634497816343,0.901412424002083,0.5716053883919159,inf,0.6343997455434384,5.552800073818057,1.9739884020618557,inf
57143.pkl,0.9967145643950893,0.1645930266774768,0.1187456793989379,inf,0.7234262478676853,4.595982146659649,1.3654082783056853,inf
57144.pkl,0.9979900896880296,0.15350127161487384,0.10596046857749404,inf,0.7814531746244991,4.3643812698454605,1.4602802383636657,inf
57154.pkl,0.8864674625555162,1.1598880423763627,0.6513851151138988,inf,0.5074707869481907,7.2054601797523725,2.2776421323884684,inf
57211.pkl,0.9305445992897979,1.0812166158022232,0.7282305219826158,inf,0.6536134074201078,7.037338385424875,2.5572878080206154,inf
57232.pkl,0.9722193385188511,0.6322808735539615,0.36168101734575914,inf,0.7689549748464929,5.335992640411711,1.8596907714607827,inf
57238.pkl,0.9611319744332625,1.1552550513345845,0.7300107490530511,1.8324638477080473,0.7338512525593546,8.289443746672504,2.781594459655339,inf
57245.pkl,0.9746058381712049,0.5493432684628107,0.3652140689052781,inf,0.7520669353033812,4.993004073328638,1.780064422612337,inf
