station,cc_month,rmse_month,mae_month,bias_month,cc_daily,rmse_daily,mae_daily,bias_daily
51379.pkl,0.8394210874557749,0.29738413210699743,0.19593231599276714,inf,0.8260441171738886,1.305892542221563,0.38247905927835046,inf
51431.pkl,0.8372105630814614,0.3960055680888619,0.2614156188430136,17.755776109360898,0.808370413501807,1.7600613978937412,0.5634809922680413,inf
51433.pkl,0.8166132045812844,0.5007645742265774,0.30062785058406005,12.839995366235685,0.7044639316288158,2.519346924099393,0.7891494845360825,inf
51437.pkl,0.9542600082513221,0.3757786107831137,0.23034892748348876,0.6344345555965425,0.817287264965509,2.169692407174938,0.7290238402061857,inf
51463.pkl,0.766813647385905,0.43483306867642596,0.3249835879476003,inf,0.8135059662710787,1.902331285615615,0.6134391108247422,inf
51467.pkl,0.9135928369429093,0.5871056146758907,0.3898883860737472,inf,0.7930925016119369,1.856892726035932,0.7214706829896907,inf
51469.pkl,0.8933259880854995,0.6068020147729637,0.3929150056759819,17.935071331501618,0.7837590309940337,2.2967188532206655,0.9130632952166212,inf
51470.pkl,0.9122649401126027,0.7162948786207884,0.4012866748664612,31.110169968627748,0.8386225279152508,3.4055758094123187,1.1248413593171203,inf
51477.pkl,0.8100558286599426,0.34358115893054225,0.23788310307437768,inf,0.6934437406175549,1.1284597486897567,0.35237075213399904,inf
51495.pkl,0.6587641752740088,0.4269457057172741,0.3199900739123977,inf,0.5368090808545751,0.9548656680095368,0.3479010953608248,inf
51526.pkl,0.7351062339069437,0.3139093796733948,0.19156494961722173,inf,0.7109275893666673,0.7712388145493474,0.28078917700112743,inf
51542.pkl,0.9494942353143921,0.3119202218670728,0.1436271565355842,36.6731643326853,0.8137986927283316,1.5451463290865302,0.47537123530359154,inf
51567.pkl,0.677045485753676,0.2707803128258337,0.15390519850876946,inf,0.6918390100268919,1.0243404675502696,0.25663875020132065,inf
51573.pkl,0.36811419461455164,0.682658749054561,0.4949025992673673,inf,0.2906546887828302,1.2592149499683793,0.5205765823804155,inf
51581.pkl,0.5796359234182197,0.23391732872440618,0.15200506982548304,inf,0.6170078731468729,0.6018796668573284,0.18951836340206185,inf
51628.pkl,0.789478376587164,0.2678194898826805,0.1511297100783213,inf,0.800392921766498,0.9076885579756507,0.2600177162183927,inf
51633.pkl,0.7785252784130084,0.3133893978015749,0.19817399909537414,inf,0.7511141061722407,1.2182717076285763,0.40222615979381443,inf
51639.pkl,0.6091359392299924,0.25598250132130596,0.15320161160496829,inf,0.6367860823950044,0.8551883565279198,0.25143018199387984,inf
51642.pkl,0.7584690231070822,0.2550798437405103,0.15485931704902947,inf,0.8174250058976453,0.7680998214398154,0.23463756443298972,inf
51644.pkl,0.6744209464872964,0.2736585785314854,0.16155384769777398,inf,0.6787706289904687,0.9228343972470185,0.29362435567010314,inf
51655.pkl,0.6311754238887374,0.2481963591216827,0.1513685319511564,inf,0.6919901272944013,0.7432866636991341,0.2080541237113402,inf
51656.pkl,0.600133054685965,0.28683481544494044,0.15504701107361743,inf,0.6039901798898278,1.1835123632355473,0.24282009985504913,inf
